sequenceNum,timestamp,AIN0,AIN1
0,14:13:40,-0.0023112345952540636,-0.0009693865431472659
1,14:13:40,0.9973730444908142,-0.0008115220698527992
2,14:13:40,-0.0010483188088983297,-0.0008904542773962021
3,14:13:40,0.9966625571250916,-0.0008904542773962021
4,14:13:40,-0.002074437914416194,-0.0008904542773962021
5,14:13:40,0.9972941279411316,-0.0008904542773962021
6,14:13:40,-0.002232302213087678,-0.0008904542773962021
7,14:13:41,0.9972151517868042,-0.0009693865431472659
8,14:13:41,-0.002232302213087678,-0.0008904542773962021
9,14:13:41,0.9973730444908142,-0.0009693865431472659
10,14:13:41,-0.002232302213087678,0.9987940788269043
11,14:13:41,0.9972151517868042,0.9988729953765869
12,14:13:41,-0.0019955055322498083,0.9987940788269043
13,14:13:41,0.9972151517868042,0.9989519715309143
14,14:13:41,-0.0018376411171630025,0.9988729953765869
15,14:13:41,0.9974520206451416,0.9989519715309143
16,14:13:42,-0.0018376411171630025,0.9987940788269043
17,14:13:42,0.9970572590827942,0.9988729953765869
18,14:13:42,-0.0019955055322498083,0.9988729953765869
19,14:13:42,0.9973730444908142,0.9987940788269043
20,14:13:42,-0.002074437914416194,-0.0007325898041017354
21,14:13:42,0.9974520206451416,-0.0010483188088983297
22,14:13:42,-0.0012851154897361994,-0.0009693865431472659
23,14:13:42,0.9972941279411316,-0.0008904542773962021
24,14:13:42,-0.0018376411171630025,-0.0009693865431472659
25,14:13:43,0.9967414736747742,-0.0008904542773962021
26,14:13:43,-0.002074437914416194,-0.0008115220698527992
27,14:13:43,0.9972941279411316,-0.0008904542773962021
28,14:13:43,-0.0013640477554872632,-0.0010483188088983297
29,14:13:43,0.9975309371948242,-0.0008904542773962021
30,14:13:43,-0.0019165733829140663,0.9987940788269043
31,14:13:43,0.9976888298988342,0.9988729953765869
32,14:13:43,-0.0016008444363251328,0.9988729953765869
33,14:13:43,0.9972151517868042,0.9987940788269043
34,14:13:44,-0.0016797767020761967,0.9988729953765869
35,14:13:44,0.9972941279411316,0.9988729953765869
36,14:13:44,-0.0018376411171630025,0.9988729953765869
37,14:13:44,0.9972151517868042,0.9988729953765869
38,14:13:44,-0.0017587088514119387,0.9988729953765869
39,14:13:44,0.9972151517868042,0.9987940788269043
40,14:13:44,-0.002232302213087678,-0.0007325898041017354
41,14:13:44,0.9973730444908142,-0.0008904542773962021
42,14:13:44,-0.0018376411171630025,-0.0009693865431472659
43,14:13:44,0.9972941279411316,-0.0008904542773962021
44,14:13:45,-0.002153370063751936,-0.0010483188088983297
45,14:13:45,0.9972941279411316,-0.0009693865431472659
46,14:13:45,-0.0018376411171630025,-0.0009693865431472659
47,14:13:45,0.9972941279411316,-0.0008904542773962021
48,14:13:45,-0.002153370063751936,-0.0009693865431472659
49,14:13:45,0.9972941279411316,-0.0008904542773962021
50,14:13:45,-0.002074437914416194,0.9987940788269043
51,14:13:45,0.9971362352371216,0.9988729953765869
52,14:13:45,-0.0018376411171630025,0.9988729953765869
53,14:13:46,0.9973730444908142,0.9987940788269043
54,14:13:46,-0.0017587088514119387,0.9987940788269043
55,14:13:46,0.9973730444908142,0.9987940788269043
56,14:13:46,-0.0018376411171630025,0.9988729953765869
57,14:13:46,0.9974520206451416,0.9987940788269043
58,14:13:46,-0.0018376411171630025,0.9987940788269043
59,14:13:46,0.9972151517868042,0.9987940788269043
60,14:13:46,-0.002074437914416194,-0.0008115220698527992
61,14:13:46,0.9974520206451416,-0.0009693865431472659
62,14:13:47,-0.0019955055322498083,-0.0008904542773962021
63,14:13:47,0.9974520206451416,-0.0010483188088983297
64,14:13:47,-0.002074437914416194,-0.0009693865431472659
65,14:13:47,0.9971362352371216,-0.0008904542773962021
66,14:13:47,-0.0019165733829140663,-0.0009693865431472659
67,14:13:47,0.9970572590827942,-0.0008904542773962021
68,14:13:47,-0.0018376411171630025,-0.0008904542773962021
69,14:13:47,0.9972941279411316,-0.0008904542773962021
70,14:13:47,-0.002153370063751936,0.9987151026725769
71,14:13:48,0.9972941279411316,0.9989519715309143
72,14:13:48,-0.0013640477554872632,0.9988729953765869
73,14:13:48,0.9973730444908142,0.9988729953765869
74,14:13:48,-0.0019165733829140663,0.9988729953765869
75,14:13:48,0.9976098537445068,0.9988729953765869
76,14:13:48,-0.0019955055322498083,0.9988729953765869
77,14:13:48,0.9974520206451416,0.9989519715309143
78,14:13:48,-0.0019955055322498083,0.9988729953765869
79,14:13:48,0.9971362352371216,0.9989519715309143
80,14:13:49,-0.002153370063751936,-0.0008115220698527992
81,14:13:49,0.9972941279411316,-0.0008904542773962021
82,14:13:49,-0.001521912170574069,-0.0008904542773962021
83,14:13:49,0.9971362352371216,-0.0008904542773962021
84,14:13:49,-0.0019955055322498083,-0.0009693865431472659
85,14:13:49,0.9974520206451416,-0.0008904542773962021
86,14:13:49,-0.0019955055322498083,-0.0008904542773962021
87,14:13:49,0.9973730444908142,-0.0009693865431472659
88,14:13:49,-0.002074437914416194,-0.0009693865431472659
89,14:13:50,0.9972151517868042,-0.0008904542773962021
90,14:13:50,-0.002153370063751936,0.9987940788269043
91,14:13:50,0.9972151517868042,0.9989519715309143
92,14:13:50,-0.002074437914416194,0.9987940788269043
93,14:13:50,0.9973730444908142,0.9988729953765869
94,14:13:50,-0.001521912170574069,0.9988729953765869
95,14:13:50,0.9973730444908142,0.9988729953765869
96,14:13:50,-0.0018376411171630025,0.9988729953765869
97,14:13:50,0.9973730444908142,0.9987940788269043
98,14:13:51,-0.0018376411171630025,0.9988729953765869
99,14:13:51,0.9973730444908142,0.9988729953765869
100,14:13:51,-0.0023112345952540636,-0.0008904542773962021
101,14:13:51,0.9970572590827942,-0.0008904542773962021
102,14:13:51,-0.002232302213087678,-0.0009693865431472659
103,14:13:51,0.9972941279411316,-0.0008904542773962021
104,14:13:51,-0.0023112345952540636,-0.0008904542773962021
105,14:13:51,0.9970572590827942,-0.0008904542773962021
106,14:13:51,-0.0023112345952540636,-0.0008904542773962021
107,14:13:52,0.9970572590827942,-0.0008904542773962021
108,14:13:52,-0.001521912170574069,-0.0009693865431472659
109,14:13:52,0.9969783425331116,-0.0008904542773962021
110,14:13:52,-0.002074437914416194,0.9987151026725769
111,14:13:52,0.9972941279411316,0.9989519715309143
112,14:13:52,-0.002153370063751936,0.9988729953765869
113,14:13:52,0.9973730444908142,0.9988729953765869
114,14:13:52,-0.002074437914416194,0.9988729953765869
115,14:13:52,0.9972941279411316,0.9989519715309143
116,14:13:53,-0.0018376411171630025,0.9987940788269043
117,14:13:53,0.9972151517868042,0.9987940788269043
118,14:13:53,-0.0019955055322498083,0.9988729953765869
119,14:13:53,0.9970572590827942,0.9988729953765869
120,14:13:53,-0.002074437914416194,-0.0008115220698527992
121,14:13:53,0.9972941279411316,-0.0008904542773962021
122,14:13:53,-0.0019955055322498083,-0.0008904542773962021
123,14:13:53,0.9971362352371216,-0.0008904542773962021
124,14:13:53,-0.0018376411171630025,-0.0008904542773962021
125,14:13:53,0.9975309371948242,-0.0007325898041017354
126,14:13:54,-0.0019955055322498083,-0.0009693865431472659
127,14:13:54,0.9972941279411316,-0.0010483188088983297
128,14:13:54,-0.002074437914416194,-0.0008904542773962021
129,14:13:54,0.9975309371948242,-0.0007325898041017354
130,14:13:54,-0.002232302213087678,0.9987940788269043
131,14:13:54,0.9971362352371216,0.9987151026725769
132,14:13:54,-0.002074437914416194,0.9989519715309143
133,14:13:54,0.9973730444908142,0.9988729953765869
134,14:13:54,-0.0019955055322498083,0.9989519715309143
135,14:13:55,0.9972151517868042,0.9989519715309143
136,14:13:55,-0.002074437914416194,0.9988729953765869
137,14:13:55,0.9968993663787842,0.9987940788269043
138,14:13:55,-0.0016797767020761967,0.9987940788269043
139,14:13:55,0.9971362352371216,0.9988729953765869
140,14:13:55,-0.002232302213087678,-0.0008115220698527992
141,14:13:55,0.9972151517868042,-0.0009693865431472659
142,14:13:55,-0.0019955055322498083,-0.0009693865431472659
143,14:13:55,0.9970572590827942,-0.0009693865431472659
144,14:13:56,-0.002153370063751936,-0.0009693865431472659
145,14:13:56,0.9971362352371216,-0.0008904542773962021
146,14:13:56,-0.0019165733829140663,-0.0008115220698527992
147,14:13:56,0.9974520206451416,-0.0009693865431472659
148,14:13:56,-0.001521912170574069,-0.0008904542773962021
149,14:13:56,0.9968204498291016,-0.0008115220698527992
150,14:13:56,-0.002074437914416194,0.9987940788269043
151,14:13:56,0.9971362352371216,0.9989519715309143
152,14:13:56,-0.0010483188088983297,0.9990308880805969
153,14:13:57,0.9974520206451416,0.9988729953765869
154,14:13:57,-0.0017587088514119387,0.9988729953765869
155,14:13:57,0.9967414736747742,0.9988729953765869
156,14:13:57,-0.0016008444363251328,0.9989519715309143
157,14:13:57,0.9968993663787842,0.9988729953765869
158,14:13:57,-0.0017587088514119387,0.9989519715309143
159,14:13:57,0.9970572590827942,0.9989519715309143
160,14:13:57,-0.002232302213087678,-0.0008115220698527992
161,14:13:57,0.9966625571250916,-0.0009693865431472659
162,14:13:58,-0.0016008444363251328,-0.0009693865431472659
163,14:13:58,0.9972941279411316,-0.0008115220698527992
164,14:13:58,-0.0016008444363251328,-0.0009693865431472659
165,14:13:58,0.9970572590827942,-0.0008115220698527992
166,14:13:58,-0.002074437914416194,-0.0008904542773962021
167,14:13:58,0.9969783425331116,-0.0008904542773962021
168,14:13:58,-0.0011272509582340717,-0.0009693865431472659
169,14:13:58,0.9972941279411316,-0.0009693865431472659
170,14:13:58,-0.002232302213087678,0.9986361861228943
171,14:13:59,0.9976888298988342,0.9988729953765869
172,14:13:59,-0.0019165733829140663,0.9987940788269043
173,14:13:59,0.9972151517868042,0.9989519715309143
174,14:13:59,-0.0019165733829140663,0.9988729953765869
175,14:13:59,0.9972941279411316,0.9988729953765869
176,14:13:59,-0.0014429799048230052,0.9987940788269043
177,14:13:59,0.9968993663787842,0.9989519715309143
178,14:13:59,-0.002232302213087678,0.9988729953765869
179,14:13:59,0.9969783425331116,0.9988729953765869
180,14:13:59,-0.002232302213087678,-0.0008904542773962021
181,14:14:00,0.9968204498291016,-0.0008904542773962021
182,14:14:00,-0.0016008444363251328,-0.0009693865431472659
183,14:14:00,0.9966625571250916,-0.0008115220698527992
184,14:14:00,-0.0019165733829140663,-0.0008904542773962021
185,14:14:00,0.9966625571250916,-0.0008115220698527992
186,14:14:00,-0.0017587088514119387,-0.0008904542773962021
187,14:14:00,0.9970572590827942,-0.0008904542773962021
188,14:14:00,-0.0013640477554872632,-0.0008115220698527992
189,14:14:00,0.9972151517868042,-0.0008904542773962021
190,14:14:01,-0.002153370063751936,0.9987940788269043
191,14:14:01,0.9972941279411316,0.9987940788269043
192,14:14:01,-0.002074437914416194,0.9988729953765869
193,14:14:01,0.9969783425331116,0.9989519715309143
194,14:14:01,-0.001521912170574069,0.9988729953765869
195,14:14:01,0.9968993663787842,0.9988729953765869
196,14:14:01,-0.0019955055322498083,0.9988729953765869
197,14:14:01,0.9966625571250916,0.9987940788269043
198,14:14:01,-0.0014429799048230052,0.9988729953765869
199,14:14:02,0.9969783425331116,0.9988729953765869
200,14:14:02,-0.002232302213087678,-0.0008115220698527992
201,14:14:02,0.9971362352371216,-0.0008115220698527992
202,14:14:02,-0.002074437914416194,-0.0008115220698527992
203,14:14:02,0.9972941279411316,-0.0008115220698527992
204,14:14:02,-0.0023901667445898056,-0.0008904542773962021
205,14:14:02,0.9972941279411316,-0.0008904542773962021
206,14:14:02,-0.0023112345952540636,-0.0008904542773962021
207,14:14:02,0.9974520206451416,-0.0008904542773962021
208,14:14:03,-0.0023901667445898056,-0.0008904542773962021
209,14:14:03,0.9972941279411316,-0.0008115220698527992
210,14:14:03,-0.0023901667445898056,0.9987940788269043
211,14:14:03,0.9972151517868042,0.9988729953765869
212,14:14:03,-0.002232302213087678,0.9988729953765869
213,14:14:03,0.9972151517868042,0.9988729953765869
214,14:14:03,-0.0018376411171630025,0.9987940788269043
215,14:14:03,0.9972941279411316,0.9987940788269043
216,14:14:03,-0.0017587088514119387,0.9987940788269043
217,14:14:04,0.9973730444908142,0.9988729953765869
218,14:14:04,-0.001521912170574069,0.9988729953765869
219,14:14:04,0.9975309371948242,0.9987940788269043
220,14:14:04,-0.002074437914416194,-0.0008115220698527992
221,14:14:04,0.9975309371948242,-0.0008115220698527992
222,14:14:04,-0.002153370063751936,-0.0008904542773962021
223,14:14:04,0.9971362352371216,-0.0008904542773962021
224,14:14:04,-0.0018376411171630025,-0.0008904542773962021
225,14:14:04,0.9965046644210815,-0.0008904542773962021
226,14:14:05,-0.0006536575965583324,-0.0008904542773962021
227,14:14:05,0.9969783425331116,-0.0008904542773962021
228,14:14:05,-0.0018376411171630025,-0.0008115220698527992
229,14:14:05,0.9971362352371216,-0.0008904542773962021
230,14:14:05,-0.002153370063751936,0.9987151026725769
231,14:14:05,0.9955573081970215,0.9987940788269043
232,14:14:05,-0.0014429799048230052,0.9987940788269043
233,14:14:05,0.9968204498291016,0.9988729953765869
234,14:14:05,-0.0018376411171630025,0.9987940788269043
235,14:14:06,0.9968993663787842,0.9988729953765869
236,14:14:06,-0.002153370063751936,0.9987940788269043
237,14:14:06,0.9971362352371216,0.9988729953765869
238,14:14:06,-0.0017587088514119387,0.9987940788269043
239,14:14:06,0.9971362352371216,0.9987940788269043
240,14:14:06,-0.002074437914416194,-0.0008115220698527992
241,14:14:06,0.9972151517868042,-0.0008904542773962021
242,14:14:06,-0.0018376411171630025,-0.0009693865431472659
243,14:14:06,0.9972151517868042,-0.0008904542773962021
244,14:14:07,-0.002074437914416194,-0.0009693865431472659
245,14:14:07,0.9971362352371216,-0.0008904542773962021
246,14:14:07,-0.0023112345952540636,-0.0010483188088983297
247,14:14:07,0.9968993663787842,-0.0009693865431472659
248,14:14:07,-0.0018376411171630025,-0.0008904542773962021
249,14:14:07,0.9972151517868042,-0.0009693865431472659
250,14:14:07,-0.002232302213087678,0.9987151026725769
251,14:14:07,0.9974520206451416,0.9987940788269043
252,14:14:07,-0.0019955055322498083,0.9988729953765869
253,14:14:08,0.9973730444908142,0.9988729953765869
254,14:14:08,-0.0014429799048230052,0.9987940788269043
255,14:14:08,0.9972151517868042,0.9988729953765869
256,14:14:08,-0.0017587088514119387,0.9987940788269043
257,14:14:08,0.9974520206451416,0.9987940788269043
258,14:14:08,-0.002074437914416194,0.9987940788269043
259,14:14:08,0.9972941279411316,0.9988729953765869
260,14:14:08,-0.002232302213087678,-0.0008904542773962021
261,14:14:08,0.9972151517868042,-0.0008115220698527992
262,14:14:09,-0.002074437914416194,-0.0008904542773962021
263,14:14:09,0.9968204498291016,-0.0009693865431472659
264,14:14:09,-0.001521912170574069,-0.0009693865431472659
265,14:14:09,0.9972941279411316,-0.0008115220698527992
266,14:14:09,-0.001521912170574069,-0.0008904542773962021
267,14:14:09,0.9972941279411316,-0.0008115220698527992
268,14:14:09,-0.0016797767020761967,-0.0008904542773962021
269,14:14:09,0.9973730444908142,-0.0008904542773962021
270,14:14:09,-0.002074437914416194,0.9986361861228943
271,14:14:09,0.9972151517868042,0.9987940788269043
272,14:14:10,-0.0014429799048230052,0.9987940788269043
273,14:14:10,0.9972941279411316,0.9987940788269043
274,14:14:10,-0.0019165733829140663,0.9987940788269043
275,14:14:10,0.9972941279411316,0.9987940788269043
276,14:14:10,-0.002153370063751936,0.9987940788269043
277,14:14:10,0.9972151517868042,0.9988729953765869
278,14:14:10,-0.0019165733829140663,0.9987940788269043
279,14:14:10,0.9974520206451416,0.9988729953765869
280,14:14:10,-0.002074437914416194,-0.0008115220698527992
281,14:14:11,0.9967414736747742,-0.0009693865431472659
282,14:14:11,-0.0016797767020761967,-0.0009693865431472659
283,14:14:11,0.9972941279411316,-0.0008904542773962021
284,14:14:11,-0.0016008444363251328,-0.0009693865431472659
285,14:14:11,0.9961888790130615,-0.0008904542773962021
286,14:14:11,-0.0019165733829140663,-0.0009693865431472659
287,14:14:11,0.9965835809707642,-0.0008904542773962021
288,14:14:11,-0.0008115220698527992,-0.0008115220698527992
289,14:14:11,0.9969783425331116,-0.0008904542773962021
290,14:14:12,-0.0019955055322498083,0.9985572099685669
291,14:14:12,0.9967414736747742,0.9987151026725769
292,14:14:12,-0.0012061832239851356,0.9987940788269043
293,14:14:12,0.9972151517868042,0.9987151026725769
294,14:14:12,-0.0016797767020761967,0.9987151026725769
295,14:14:12,0.9968993663787842,0.9988729953765869
296,14:14:12,-0.0005747253308072686,0.9987940788269043
297,14:14:12,0.9971362352371216,0.9988729953765869
298,14:14:12,-0.0016797767020761967,0.9987151026725769
299,14:14:13,0.9972941279411316,0.9986361861228943
300,14:14:13,-0.002153370063751936,-0.0007325898041017354
301,14:14:13,0.9968993663787842,-0.0008904542773962021
302,14:14:13,-0.0018376411171630025,-0.0009693865431472659
303,14:14:13,0.9968993663787842,-0.0008904542773962021
304,14:14:13,-0.0011272509582340717,-0.0008904542773962021
305,14:14:13,0.9964256882667542,-0.0009693865431472659
306,14:14:13,-0.0016797767020761967,-0.0007325898041017354
307,14:14:13,0.9968204498291016,-0.0009693865431472659
308,14:14:14,-0.0018376411171630025,-0.0009693865431472659
309,14:14:14,0.9969783425331116,-0.0009693865431472659
310,14:14:14,-0.002074437914416194,0.9987151026725769
311,14:14:14,0.9972151517868042,0.9988729953765869
312,14:14:14,-0.0019165733829140663,0.9987940788269043
313,14:14:14,0.9969783425331116,0.9988729953765869
314,14:14:14,-0.0018376411171630025,0.9988729953765869
315,14:14:14,0.9969783425331116,0.9988729953765869
316,14:14:14,-0.0018376411171630025,0.9988729953765869
317,14:14:14,0.9968204498291016,0.9989519715309143
318,14:14:15,-0.0013640477554872632,0.9989519715309143
319,14:14:15,0.9971362352371216,0.9987940788269043
320,14:14:15,-0.002232302213087678,-0.0008904542773962021
321,14:14:15,0.9969783425331116,-0.0008904542773962021
322,14:14:15,-0.0018376411171630025,-0.0008115220698527992
323,14:14:15,0.9968993663787842,-0.0008904542773962021
324,14:14:15,-0.0014429799048230052,-0.0008904542773962021
325,14:14:15,0.9969783425331116,-0.0008115220698527992
326,14:14:15,-0.0017587088514119387,-0.0008904542773962021
327,14:14:16,0.9972151517868042,-0.0008904542773962021
328,14:14:16,-0.0019165733829140663,-0.0008115220698527992
329,14:14:16,0.9969783425331116,-0.0008904542773962021
330,14:14:16,-0.002074437914416194,0.9987940788269043
331,14:14:16,0.9973730444908142,0.9987940788269043
332,14:14:16,-0.0017587088514119387,0.9987940788269043
333,14:14:16,0.9973730444908142,0.9988729953765869
334,14:14:16,-0.0019165733829140663,0.9987940788269043
335,14:14:16,0.9973730444908142,0.9989519715309143
336,14:14:17,-0.001521912170574069,0.9989519715309143
337,14:14:17,0.9969783425331116,0.9987940788269043
338,14:14:17,-0.002074437914416194,0.9988729953765869
339,14:14:17,0.9973730444908142,0.9988729953765869
340,14:14:17,-0.002232302213087678,-0.0008904542773962021
341,14:14:17,0.9973730444908142,-0.0008904542773962021
342,14:14:17,-0.0008115220698527992,-0.0009693865431472659
343,14:14:17,0.9972151517868042,-0.0008904542773962021
344,14:14:17,-0.002074437914416194,-0.0008904542773962021
345,14:14:18,0.9971362352371216,-0.0009693865431472659
346,14:14:18,-0.0011272509582340717,-0.0008904542773962021
347,14:14:18,0.9972941279411316,-0.0008904542773962021
348,14:14:18,-0.0019165733829140663,-0.0009693865431472659
349,14:14:18,0.9969783425331116,-0.0008904542773962021
350,14:14:18,-0.002074437914416194,0.9987151026725769
351,14:14:18,0.9972941279411316,0.9987940788269043
352,14:14:18,-0.0019165733829140663,0.9987151026725769
353,14:14:18,0.9969783425331116,0.9988729953765869
354,14:14:19,-0.002074437914416194,0.9987940788269043
355,14:14:19,0.9970572590827942,0.9987940788269043
356,14:14:19,-0.0018376411171630025,0.9987940788269043
357,14:14:19,0.9970572590827942,0.9988729953765869
358,14:14:19,-0.002074437914416194,0.9987940788269043
359,14:14:19,0.9968993663787842,0.9989519715309143
360,14:14:19,-0.002074437914416194,-0.0008115220698527992
361,14:14:19,0.9973730444908142,-0.0008115220698527992
362,14:14:19,-0.002153370063751936,-0.0009693865431472659
363,14:14:20,0.9972941279411316,-0.0008904542773962021
364,14:14:20,-0.0019165733829140663,-0.0008904542773962021
